Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	tran [v]	flour [v]
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	27	26.746	24.4867	31.5975	75.66936	7.17271	8.7938	4.0521	0.2584
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	28	27.736	24.4874	31.598	75.68032	7.17396	8.7924	4.0582	0.2881
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	29	28.727	24.489	31.5993	75.64042	7.17084	8.7879	4.0525	0.3055
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	30	29.717	24.4906	31.6001	75.59944	7.16791	8.7818	4.0458	0.2846
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	31	30.708	24.493	31.6018	75.47848	7.15751	8.7747	4.0485	0.3003
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	32	31.698	24.4959	31.6039	75.31963	7.14366	8.7667	4.0596	0.2564
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	33	32.689	24.4992	31.6059	75.10536	7.12507	8.7553	4.0625	0.2174
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	34	33.679	24.5019	31.6077	74.85801	7.1029	8.7468	4.0832	0.2032
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	35	34.67	24.5078	31.6113	74.56375	7.07803	8.7267	4.083	0.1965
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	36	35.66	24.511	31.6137	74.41768	7.06553	8.7175	4.0955	0.1833
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	37	36.651	24.5115	31.6138	74.42557	7.06673	8.7147	4.0987	0.1978
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	38	37.641	24.5123	31.6144	74.35952	7.06066	8.7132	4.0991	0.1749
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	39	38.632	24.5138	31.6155	74.33935	7.0594	8.7088	4.0974	0.2001
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	40	39.622	24.5175	31.6182	74.19134	7.04694	8.6981	4.1008	0.1914
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	41	40.613	24.5218	31.6213	74.13717	7.04364	8.6856	4.1014	0.1883
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	42	41.603	24.5255	31.624	74.18035	7.04923	8.6755	4.0947	0.2036
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	43	42.594	24.5271	31.6253	74.07436	7.03975	8.6715	4.0936	0.1838
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	44	43.584	24.5297	31.6271	74.03812	7.03745	8.6638	4.0907	0.1941
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	45	44.574	24.5305	31.6277	74.04321	7.03828	8.6615	4.0891	0.1835
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	46	45.565	24.5317	31.6285	74.00024	7.03479	8.6575	4.0901	0.2021
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	47	46.555	24.5338	31.6299	73.89097	7.02534	8.6512	4.0903	0.1729
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	48	47.546	24.5345	31.6304	73.85853	7.02257	8.6491	4.0896	0.1792
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	49	48.536	24.535	31.6308	73.86007	7.02283	8.6483	4.0899	0.1819
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	50	49.527	24.5356	31.6312	73.74854	7.01258	8.6459	4.0907	0.1799
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	51	50.517	24.5415	31.6353	73.68157	7.00887	8.6281	4.0867	0.1627
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	52	51.507	24.5461	31.6386	73.62871	7.00579	8.6149	4.0917	0.1737
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	53	52.498	24.5489	31.6407	73.49861	6.9945	8.6074	4.0915	0.1868
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	54	53.488	24.5506	31.6419	73.40664	6.98655	8.602	4.089	0.1853
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	55	54.479	24.5526	31.643	73.34867	6.98212	8.5949	4.1034	0.1662
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	56	55.469	24.557	31.6461	73.19839	6.96976	8.5817	4.101	0.1695
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	57	56.459	24.5595	31.648	73.14203	6.96546	8.5744	4.0866	0.1437
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	58	57.45	24.5626	31.6501	73.01124	6.95434	8.5653	4.0911	0.1637
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	59	58.44	24.5672	31.6534	72.89929	6.94569	8.5516	4.1002	0.1532
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	60	59.431	24.5735	31.6578	72.70342	6.92979	8.5329	4.0957	0.1468
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	61	60.421	24.5814	31.6637	72.51284	6.91488	8.5105	4.1022	0.1202
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	62	61.411	24.5893	31.6692	72.31756	6.89979	8.4865	4.1039	0.1424
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	63	62.402	24.5982	31.6757	72.10733	6.88352	8.4604	4.1069	0.1187
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	64	63.392	24.6031	31.6796	71.88555	6.86414	8.4479	4.1229	0.1234
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	65	64.382	24.6109	31.6847	71.63551	6.84406	8.4221	4.1149	0.1132
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	66	65.372	24.63	31.699	71.54829	6.84336	8.3691	4.1195	0.0973
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	67	66.363	24.6307	31.6992	71.56717	6.84569	8.3656	4.1289	0.1078
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	68	67.353	24.636	31.7031	71.52595	6.84407	8.3497	4.1267	0.106
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	69	68.344	24.6507	31.7134	71.06807	6.80678	8.3047	4.1225	0.0926
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	70	69.334	24.6767	31.7329	70.58159	6.77071	8.2311	4.1261	0.098
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	71	70.324	24.6908	31.7432	70.28707	6.74837	8.1899	4.1166	0.0903
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	72	71.314	24.6992	31.7494	70.06528	6.73054	8.1657	4.1196	0.1054
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	73	72.305	24.7034	31.7529	69.93928	6.71994	8.1549	4.1174	0.0926
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	74	73.295	24.705	31.7539	69.94844	6.72164	8.1493	4.1088	0.0942
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	75	74.285	24.7069	31.7553	69.8991	6.7177	8.1437	4.107	0.0965
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	76	75.276	24.7067	31.755	69.84446	6.71238	8.1442	4.1115	0.1041
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	77	76.266	24.7044	31.7533	69.86815	6.71378	8.1504	4.1069	0.0947
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	78	77.256	24.7062	31.7545	69.80516	6.70844	8.1454	4.1147	0.0934
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	79	78.246	24.7058	31.7543	69.85229	6.71276	8.1468	4.1092	0.1013
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	80	79.237	24.7043	31.753	69.87821	6.71469	8.1508	4.1157	0.0951
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	81	80.227	24.7044	31.7532	69.9012	6.71689	8.1509	4.1118	0.0958
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	82	81.217	24.7046	31.7532	69.91546	6.71844	8.1497	4.1076	0.1045
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	83	82.208	24.7057	31.7541	69.88022	6.7155	8.1465	4.1098	0.1076
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	84	83.198	24.7056	31.7539	69.86256	6.71381	8.1465	4.103	0.1061
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	85	84.188	24.7092	31.7564	69.54023	6.68445	8.1352	4.1097	0.1136
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	86	85.178	24.7317	31.7729	69.09689	6.65128	8.0686	4.0982	0.125
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	87	86.168	24.7409	31.7803	68.93727	6.63913	8.0453	4.099	0.0997
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	88	87.159	24.7427	31.7815	68.81453	6.62812	8.0397	4.0938	0.0942
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	89	88.149	24.7448	31.783	68.73402	6.62132	8.033	4.0928	0.0984
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	90	89.139	24.7479	31.7853	68.68048	6.61746	8.0238	4.0948	0.1024
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	91	90.129	24.7501	31.7869	68.64084	6.61456	8.0173	4.0911	0.0907
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	92	91.12	24.7581	31.7925	68.47772	6.60237	7.9924	4.0982	0.0949
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	93	92.11	24.7625	31.7959	68.40011	6.59661	7.9801	4.0926	0.0888
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	94	93.1	24.7681	31.8002	68.36287	6.59518	7.9646	4.0852	0.0979
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	95	94.09	24.7706	31.8021	68.30957	6.59108	7.9572	4.0917	0.088
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	96	95.08	24.7751	31.8053	68.21638	6.58407	7.9432	4.0923	0.0845
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	97	96.071	24.7886	31.8149	67.93762	6.56302	7.9016	4.0934	0.084
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	98	97.061	24.8027	31.8257	67.78005	6.55334	7.8619	4.0884	0.0891
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	99	98.051	24.8095	31.8306	67.62188	6.5409	7.8415	4.0883	0.0893
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	100	99.041	24.8133	31.8335	67.50599	6.53118	7.8308	4.0833	0.0882
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	101	100.031	24.8148	31.8344	67.42672	6.52434	7.825	4.0829	0.0843
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	102	101.022	24.8216	31.8393	67.3018	6.51522	7.8039	4.0879	0.0802
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	103	102.012	24.8256	31.8424	67.22419	6.50911	7.7936	4.08	0.0866
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	104	103.002	24.83	31.8456	67.09195	6.4983	7.7794	4.0707	0.0868
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	105	103.992	24.8309	31.8462	67.04746	6.49433	7.7769	4.0623	0.096
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	106	104.982	24.8298	31.8453	67.05586	6.49475	7.7798	4.0715	0.0863
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	107	105.972	24.8302	31.8456	67.00159	6.48973	7.7782	4.0715	0.088
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	108	106.962	24.8327	31.8476	67.02827	6.49315	7.772	4.0697	0.0904
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	109	107.953	24.8306	31.8459	67.04649	6.49417	7.7775	4.0673	0.0856
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	110	108.943	24.8318	31.8469	67.01518	6.49158	7.7742	4.0639	0.0894
6	9	c	9/8/2004	3:24	-152.07833	58.98833	125	111	109.933	24.8314	31.8464	66.95741	6.48586	7.7752	4.0653	0.092
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	1	0.991	24.405	31.5405	79.3222	7.4809	9.0347	3.9648	0.4612
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	2	1.981	24.4043	31.5401	79.47273	7.49471	9.0372	3.9611	0.4352
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	3	2.972	24.4047	31.5403	79.48383	7.49602	9.0356	3.9536	0.4733
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	4	3.962	24.4047	31.5402	79.43547	7.49141	9.0359	3.9609	0.478
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	5	4.953	24.4039	31.5397	79.3691	7.48469	9.0387	3.9586	0.4839
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	6	5.944	24.4032	31.5392	79.35941	7.48351	9.0405	3.9593	0.4836
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	7	6.934	24.403	31.539	79.40348	7.48757	9.0411	3.9487	0.4906
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	8	7.925	24.4031	31.5391	79.46051	7.49297	9.0409	3.9561	0.4438
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	9	8.916	24.4033	31.5393	79.51424	7.49806	9.0407	3.9578	0.4574
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	10	9.906	24.4028	31.5388	79.52762	7.49921	9.0415	3.9559	0.4504
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	11	10.897	24.4027	31.5389	79.52277	7.49862	9.0423	3.9579	0.412
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	12	11.887	24.4026	31.5388	79.51821	7.49803	9.0433	3.9671	0.4684
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	13	12.878	24.4027	31.539	79.58554	7.50438	9.0432	3.9597	0.4285
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	14	13.869	24.4029	31.539	79.58618	7.50457	9.0425	3.9502	0.4978
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	15	14.859	24.4031	31.5392	79.5764	7.50373	9.0419	3.9513	0.4551
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	16	15.85	24.403	31.5391	79.56719	7.50282	9.0422	3.9581	0.4695
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	17	16.84	24.4029	31.539	79.56974	7.50307	9.0422	3.9503	0.5446
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	18	17.831	24.4031	31.5392	79.58291	7.50423	9.0426	3.9555	0.4259
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	19	18.821	24.4032	31.5392	79.51287	7.49773	9.042	3.9649	0.4611
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	20	19.812	24.4035	31.5395	79.55161	7.50143	9.0416	3.965	0.4817
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	21	20.803	24.4027	31.5389	79.55847	7.50167	9.0442	3.9558	0.4795
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	22	21.793	24.4027	31.5389	79.62877	7.50834	9.0439	3.9581	0.4288
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	23	22.784	24.4001	31.5369	79.62679	7.50714	9.0505	3.9632	0.5528
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	24	23.774	24.4036	31.5391	79.33967	7.48184	9.0394	3.9551	0.4406
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	25	24.765	24.4147	31.5472	79.18216	7.47191	9.0078	3.9632	0.4671
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	26	25.755	24.4125	31.5457	79.13758	7.46653	9.0152	3.9682	0.4936
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	27	26.746	24.4142	31.5469	79.29035	7.48177	9.01	3.9722	0.4353
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	28	27.737	24.4098	31.544	79.16038	7.46723	9.0243	3.966	0.4548
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	29	28.727	24.414	31.5466	79.1211	7.46573	9.0105	3.9624	0.4419
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	30	29.717	24.4142	31.5469	79.13869	7.46742	9.0102	3.9688	0.4535
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	31	30.708	24.413	31.546	79.21373	7.47385	9.0143	3.9684	0.4505
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	32	31.698	24.4124	31.5456	79.18969	7.47135	9.0158	3.9607	0.446
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	33	32.689	24.4114	31.5448	79.21021	7.47281	9.0189	3.9665	0.4934
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	34	33.679	24.4116	31.5449	79.19512	7.47155	9.0179	3.9622	0.4319
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	35	34.67	24.4102	31.5441	79.27896	7.4787	9.0226	3.9618	0.4481
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	36	35.66	24.4078	31.5424	79.35017	7.4843	9.0297	3.9529	0.4865
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	37	36.651	24.4074	31.542	79.03302	7.45426	9.0306	3.9668	0.4286
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	38	37.641	24.4234	31.5531	78.46758	7.40827	8.9834	3.9707	0.4385
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	39	38.632	24.4376	31.5626	78.15827	7.38603	8.9389	3.9728	0.382
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	40	39.622	24.44	31.5646	78.09952	7.38131	8.9334	3.9804	0.4171
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	41	40.613	24.4398	31.5644	77.96823	7.36881	8.934	3.9931	0.4272
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	42	41.603	24.44	31.5645	77.94346	7.36661	8.9331	3.9968	0.4116
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	43	42.593	24.4404	31.565	77.88073	7.36062	8.9333	3.9901	0.4364
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	44	43.584	24.4418	31.566	77.81459	7.35499	8.9293	3.9823	0.3919
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	45	44.574	24.4417	31.566	77.73924	7.34777	8.9299	3.9793	0.4121
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	46	45.565	24.4448	31.5682	77.56608	7.33272	8.9213	3.9804	0.3928
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	47	46.555	24.4453	31.5684	77.5501	7.33164	8.9187	3.9961	0.4266
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	48	47.546	24.4462	31.5688	77.5214	7.32949	8.9151	3.9913	0.4123
6	10	c	9/8/2004	4:02	-152.11	58.95667	49	49	48.536	24.448	31.5704	77.43659	7.32206	8.9111	3.9912	0.3903
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	1	0.991	24.5154	31.617	74.25011	7.05197	8.7019	4.0348	0.2587
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	2	1.981	24.5163	31.6175	74.20759	7.04841	8.6987	4.0395	0.2674
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	3	2.972	24.5166	31.6176	74.11582	7.04	8.6968	4.0299	0.2597
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	4	3.963	24.5171	31.6178	74.12904	7.04147	8.6954	4.0377	0.2248
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	5	4.953	24.5169	31.6178	74.23968	7.05181	8.6964	4.0379	0.2378
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	6	5.944	24.5168	31.6176	74.21108	7.04909	8.6965	4.0398	0.2562
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	7	6.935	24.5166	31.6176	74.28434	7.05591	8.6974	4.0363	0.246
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	8	7.925	24.5156	31.6169	74.32748	7.05953	8.7006	4.0386	0.2448
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	9	8.916	24.5152	31.6166	74.38192	7.06454	8.7017	4.0383	0.2564
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	10	9.906	24.5143	31.6159	74.47685	7.0731	8.7047	4.0387	0.2558
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	11	10.897	24.5136	31.6155	74.34128	7.05987	8.7071	4.0357	0.2649
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	12	11.887	24.5134	31.6153	74.38711	7.06418	8.7073	4.0339	0.2609
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	13	12.878	24.5133	31.6153	74.40623	7.06589	8.708	4.0341	0.2628
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	14	13.869	24.5136	31.6155	74.3069	7.05657	8.7073	4.0367	0.264
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	15	14.859	24.5134	31.6153	74.40304	7.06563	8.7077	4.0354	0.2368
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	16	15.85	24.5139	31.6156	74.49223	7.07431	8.7063	4.0326	0.2418
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	17	16.84	24.5146	31.6161	74.49399	7.07479	8.7042	4.0334	0.2512
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	18	17.831	24.5147	31.6163	74.50342	7.07562	8.7046	4.0356	0.2355
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	19	18.821	24.5147	31.6162	74.37304	7.06326	8.7045	4.0374	0.2606
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	20	19.812	24.5153	31.6167	74.29583	7.05616	8.7029	4.0351	0.2355
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	21	20.803	24.5146	31.6162	74.35743	7.06175	8.7047	4.0388	0.2465
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	22	21.793	24.5143	31.616	74.4009	7.06566	8.7061	4.0338	0.2265
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	23	22.784	24.5144	31.616	74.30718	7.05683	8.7056	4.0368	0.2486
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	24	23.774	24.5154	31.6167	74.39211	7.06534	8.7027	4.0369	0.2787
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	25	24.765	24.5158	31.6171	74.39747	7.06595	8.7019	4.037	0.2444
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	26	25.755	24.5156	31.6169	74.28834	7.05548	8.7026	4.041	0.2267
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	27	26.746	24.5179	31.6185	74.28316	7.05603	8.6957	4.0404	0.2679
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	28	27.736	24.5156	31.6169	74.28959	7.0555	8.7032	4.0447	0.2278
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	29	28.727	24.5155	31.6168	74.33859	7.06023	8.7028	4.0403	0.2386
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	30	29.717	24.5193	31.6195	74.18524	7.04729	8.6919	4.0431	0.2304
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	31	30.708	24.5213	31.621	74.25186	7.05443	8.6863	4.041	0.2564
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	32	31.698	24.5195	31.6196	74.13589	7.04265	8.6916	4.0374	0.2589
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	33	32.689	24.5203	31.6202	74.08479	7.03817	8.689	4.0418	0.2327
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	34	33.679	24.5213	31.621	74.17343	7.04686	8.6871	4.0379	0.252
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	35	34.67	24.519	31.6193	74.21492	7.04991	8.6932	4.0449	0.2385
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	36	35.66	24.5186	31.619	74.19246	7.0476	8.6944	4.0441	0.2438
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	37	36.651	24.5199	31.6199	74.21305	7.0501	8.6907	4.0397	0.2376
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	38	37.641	24.521	31.6206	74.13167	7.04295	8.6869	4.0427	0.2462
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	39	38.632	24.5217	31.6213	74.14446	7.04428	8.6859	4.0391	0.2393
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	40	39.622	24.521	31.6207	74.12535	7.0422	8.6878	4.0439	0.2315
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	41	40.613	24.5207	31.6204	74.13102	7.04262	8.6886	4.0364	0.2571
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	42	41.603	24.5207	31.6205	74.10437	7.04001	8.6891	4.0458	0.2373
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	43	42.594	24.5203	31.6202	74.07406	7.03699	8.69	4.0459	0.2376
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	44	43.584	24.5201	31.6199	74.14619	7.04379	8.6904	4.0419	0.2678
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	45	44.574	24.5204	31.6202	74.02468	7.03234	8.6898	4.0497	0.2337
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	46	45.565	24.5227	31.6218	73.97359	7.0285	8.683	4.0473	0.2305
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	47	46.555	24.5219	31.6213	73.9915	7.02973	8.686	4.0432	0.2309
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	48	47.546	24.5218	31.6212	74.10207	7.04019	8.6864	4.0395	0.2256
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	49	48.536	24.5206	31.6204	74.14017	7.04332	8.6897	4.037	0.2341
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	50	49.527	24.5201	31.62	74.26325	7.05477	8.6913	4.0432	0.2388
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	51	50.517	24.5211	31.6208	74.20273	7.04942	8.6886	4.039	0.2192
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	52	51.507	24.5216	31.6211	74.14258	7.04388	8.6874	4.0424	0.2496
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	53	52.498	24.5217	31.6212	74.13878	7.04357	8.687	4.0394	0.2478
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	54	53.488	24.522	31.6214	74.0911	7.03911	8.6866	4.0451	0.2382
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	55	54.479	24.5225	31.6218	74.02651	7.03325	8.6847	4.0449	0.2481
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	56	55.469	24.5228	31.622	74.0804	7.03837	8.6846	4.0409	0.241
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	57	56.459	24.5214	31.621	74.11188	7.04081	8.6884	4.0459	0.2248
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	58	57.45	24.5208	31.6206	74.05675	7.03534	8.69	4.0453	0.2397
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	59	58.44	24.5209	31.6206	74.08883	7.03839	8.69	4.045	0.2311
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	60	59.43	24.5206	31.6204	74.16355	7.04535	8.6908	4.0442	0.2535
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	61	60.421	24.5192	31.6194	74.19691	7.0478	8.6956	4.0371	0.2497
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	62	61.411	24.519	31.6193	74.13769	7.04212	8.696	4.0444	0.2284
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	63	62.402	24.5212	31.6208	74.07095	7.03676	8.6895	4.042	0.2365
6	11	c	9/8/2004	4:28	-152.14167	58.925	84	64	63.392	24.5225	31.6218	74.10036	7.04007	8.6859	4.0447	0.2328
