Latitude,Longitude,,hh,mm,ss.s,YYYY,MM,DD,Rec,Type,DstMark,Ang,DstLand,Dp,Spp  ,Numbe,Bin        ,Distance   ,Angle      ,Behavior   ,Comment1   ,Comment2   ,Scan Intvl ,OnOffSurvy ,Transect   ,Ice  ,Percn,Obsr ,Glare,Fog  ,Seas ,ObsCo,Wx   ,Ves  ,SryDs
58.886337,153.155334,2.8224E-08,8,7,1.5,2021,5,1,221,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.155334,0,8,7,21.5,2021,5,1,222,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.155167,2.7889E-08,8,7,41.5,2021,5,1,223,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.155167,0,8,8,1.5,2021,5,1,224,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.154999,2.8224E-08,8,8,21.5,2021,5,1,225,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.154999,0,8,8,21.5,2021,5,1,226,USER ,0,0,,0,PECO ,1,           ,           ,           ,FLYING     ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154999,2.9241E-08,8,8,41.5,2021,5,1,227,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154831,2.8224E-08,8,9,1.5,2021,5,1,228,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154678,2.3409E-08,8,9,21.5,2021,5,1,229,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154999,1.03041E-07,8,9,41.5,2021,5,1,231,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.155334,1.41466E-07,8,10,1.5,2021,5,1,232,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.155334,0,8,10,13.5,2021,5,1,233,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.155167,2.7889E-08,8,10,21.5,2021,5,1,234,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.155167,0,8,10,41.5,2021,5,1,235,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.154999,2.8224E-08,8,11,1.5,2021,5,1,236,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886337,153.154999,0,8,11,21.5,2021,5,1,237,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154831,5.7465E-08,8,11,41.5,2021,5,1,238,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154678,2.3409E-08,8,12,1.5,2021,5,1,239,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154678,0,8,12,21.5,2021,5,1,240,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154495,3.3489E-08,8,12,41.5,2021,5,1,241,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154495,0,8,13,1.5,2021,5,1,242,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154327,2.8224E-08,8,13,21.5,2021,5,1,243,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154327,0,8,13,41.5,2021,5,1,244,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.154327,0,8,14,1.5,2021,5,1,245,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.15416,2.7889E-08,8,14,21.5,2021,5,1,246,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.15416,2.6896E-08,8,14,41.5,2021,5,1,247,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.154007,2.3409E-08,8,15,1.6,2021,5,1,248,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.154007,0,8,15,23.5,2021,5,1,249,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.154007,0,8,15,43.5,2021,5,1,250,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.153839,2.8224E-08,8,16,3.5,2021,5,1,251,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.153656,3.3489E-08,8,16,23.5,2021,5,1,252,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.153503,2.3409E-08,8,16,43.5,2021,5,1,253,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.153503,0,8,16,49.5,2021,5,1,254,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,START TRAN ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886002,153.153,2.53009E-07,8,17,3.5,2021,5,1,255,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886166,153.151169,3.37946E-06,8,17,23.5,2021,5,1,256,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.886669,153.149338,3.60557E-06,8,17,43.5,2021,5,1,257,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.887165,153.147324,4.30221E-06,8,18,3.5,2021,5,1,258,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.887661,153.145325,4.24202E-06,8,18,23.5,2021,5,1,259,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.888168,153.143509,3.55491E-06,8,18,43.5,2021,5,1,260,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.888836,153.141663,3.85394E-06,8,19,3.5,2021,5,1,261,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.889332,153.139832,3.59858E-06,8,19,23.5,2021,5,1,262,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.889999,153.138168,3.21379E-06,8,19,43.5,2021,5,1,263,USER ,0,0,,0,NOFU ,1,           ,           ,           ,SCAN       ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.889999,153.138168,0,8,19,43.5,2021,5,1,264,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.890835,153.136505,3.46447E-06,8,20,3.5,2021,5,1,265,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.891502,153.134827,3.26057E-06,8,20,23.5,2021,5,1,266,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.892162,153.133163,3.2045E-06,8,20,43.5,2021,5,1,267,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.893002,153.131668,2.94063E-06,8,21,3.5,2021,5,1,268,USER ,0,0,,0,NOFU ,1,           ,           ,           ,FLYING     ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.893002,153.131668,0,8,21,3.5,2021,5,1,269,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.893333,153.130829,8.13482E-07,8,21,13.6,2021,5,1,270,USER ,0,0,,0,GWGU ,2,           ,           ,           ,FLYING     ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.893669,153.12999,8.16817E-07,8,21,23.5,2021,5,1,271,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.894165,153.128998,1.23008E-06,8,21,35.5,2021,5,1,272,USER ,0,0,,0,COMU ,1,           ,           ,           ,SCAN       ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.894337,153.128342,4.5992E-07,8,21,43.5,2021,5,1,273,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.895164,153.126846,2.92195E-06,8,22,3.5,2021,5,1,274,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.895996,153.125168,3.50791E-06,8,22,23.5,2021,5,1,275,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.896328,153.124176,1.09429E-06,8,22,35.5,2021,5,1,276,USER ,0,0,,0,WHIM ,15,           ,           ,           ,FLYING     ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.8965,153.123505,4.79825E-07,8,22,43.6,2021,5,1,277,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.896835,153.12233,1.49285E-06,8,22,55.6,2021,5,1,278,USER ,0,0,,0,SUBI ,30,           ,           ,           ,           ,SURFBIRD   ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.897167,153.121658,5.61808E-07,8,23,3.5,2021,5,1,279,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.897503,153.119659,4.1089E-06,8,23,23.5,2021,5,1,280,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.897503,153.118988,4.50241E-07,8,23,29.6,2021,5,1,281,USER ,0,0,,0,BRAN ,12,           ,           ,           ,FLYING     ,BRAND      ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.897663,153.117493,2.26063E-06,8,23,43.6,2021,5,1,282,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.897999,153.115494,4.1089E-06,8,24,3.5,2021,5,1,283,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.898331,153.113495,4.10623E-06,8,24,23.5,2021,5,1,284,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.898998,153.111664,3.79745E-06,8,24,43.5,2021,5,1,285,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.899502,153.109833,3.60658E-06,8,25,3.5,2021,5,1,286,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.900333,153.10817,3.45613E-06,8,25,23.5,2021,5,1,287,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.900669,153.107162,1.12896E-06,8,25,35.5,2021,5,1,288,USER ,0,0,,0,COMU ,2,           ,           ,           ,SCAN       ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.900829,153.106491,4.75841E-07,8,25,43.6,2021,5,1,289,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.901497,153.104996,2.68125E-06,8,26,3.6,2021,5,1,290,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902,153.103668,2.01659E-06,8,26,23.6,2021,5,1,291,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902,153.103668,0,8,26,25.6,2021,5,1,292,USER ,0,0,,0,WWSC ,8,           ,           ,           ,FLYING     ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902164,153.10318,2.6504E-07,8,26,45.5,2021,5,1,293,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902164,153.10318,0,8,26,45.5,2021,5,1,294,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,END TRAN   ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902164,153.102997,3.3489E-08,8,27,5.6,2021,5,1,295,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.102997,2.9584E-08,8,27,25.6,2021,5,1,296,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.102997,0,8,27,45.6,2021,5,1,297,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.102997,0,8,28,5.6,2021,5,1,298,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.102997,0,8,28,25.6,2021,5,1,299,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.102997,0,8,28,45.6,2021,5,1,300,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.102997,0,8,29,5.6,2021,5,1,301,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.102997,0,8,29,25.6,2021,5,1,302,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.102997,0,8,29,45.6,2021,5,1,303,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.10318,3.3489E-08,8,30,5.6,2021,5,1,304,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.10318,0,8,30,25.6,2021,5,1,305,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.10318,0,8,30,45.6,2021,5,1,306,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.10318,0,8,31,5.6,2021,5,1,307,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.10318,0,8,31,25.6,2021,5,1,308,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.10318,0,8,31,45.6,2021,5,1,309,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
58.902336,153.103333,2.3409E-08,8,32,5.6,2021,5,1,310,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,0,EXLNT,0,SPIRI,300
