Cruise	Station	Type	mon/day/yr	hh:mm	Lon (°E)	Lat (°N)	Bot. Depth [m]	Pressure 	Temp [c]	Flourometer [v]	Transmissometer [v]	Oxygen [v]	PAR	Depth [m]	Salinity [PSU]	Density [sigma]	Oxygen [mg/l]	Oxygen [% sat]
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	59	9.7667	0.3581	1.5398	3.4744	6.21E-02	58.438	30.1895	23.2367	9.41379	100.59736
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	60	9.7672	0.3562	1.5416	3.4748	6.23E-02	59.428	30.1895	23.2366	9.41615	100.62381
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	61	9.7664	0.3587	1.5251	3.4722	6.18E-02	60.418	30.19	23.2371	9.4091	100.54692
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	62	9.7673	0.358	1.429	3.4693	6.23E-02	61.409	30.1895	23.2366	9.40047	100.45648
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	63	9.7707	0.3606	1.4854	3.4703	6.22E-02	62.399	30.1855	23.233	9.40483	100.50822
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	64	9.7686	0.3587	1.5477	3.4701	6.17E-02	63.389	30.1876	23.235	9.40562	100.51322
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	65	9.766	0.359	1.424	3.4704	6.24E-02	64.379	30.1904	23.2376	9.40816	100.53624
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	66	9.7597	0.3628	1.4713	3.4698	6.23E-02	65.37	30.1977	23.2442	9.40823	100.52765
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	67	9.7584	0.3603	1.5323	3.4701	6.22E-02	66.36	30.1993	23.2458	9.41092	100.55438
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	68	9.7603	0.3629	1.469	3.4701	6.25E-02	67.35	30.1966	23.2434	9.41183	100.56684
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	69	9.7571	0.3639	1.5454	3.4687	6.24E-02	68.341	30.201	23.2473	9.40878	100.52974
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	70	9.7549	0.3635	1.5142	3.4673	6.23E-02	69.331	30.2036	23.2497	9.40579	100.49466
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	71	9.754	0.3606	1.4271	3.4669	6.24E-02	70.321	30.2043	23.2504	9.40585	100.49346
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	72	9.7526	0.3647	1.4767	3.4657	6.24E-02	71.312	30.206	23.252	9.40355	100.46705
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	73	9.7526	0.3665	1.5511	3.4661	6.22E-02	72.302	30.2057	23.2517	9.40616	100.49461
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	74	9.751	0.3627	1.4554	3.4655	6.24E-02	73.292	30.2073	23.2533	9.4057	100.48704
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	75	9.7499	0.3739	1.4742	3.4662	6.24E-02	74.282	30.2083	23.2543	9.40933	100.52426
13	6.5	C	7/13/2006	13:44	-152.33	59.856667	79	76	9.7499	0.367	1.5957	3.4657	6.27E-02	75.273	30.2089	23.2547	9.40894	100.5202
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	2	11.2394	0.3935	2.2839	3.3787	2.93E+02	1.982	29.5457	22.4919	8.7864	96.61538
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	3	10.6056	0.3825	2.1548	3.4584	1.80E+02	2.972	29.4605	22.5318	9.16865	99.34847
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	4	10.43	0.4291	2.0758	3.5151	8.68E+01	3.962	29.4631	22.5629	9.38606	101.31923
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	5	10.4104	0.5033	1.9711	3.5282	4.37E+01	4.953	29.4652	22.5678	9.43307	101.78415
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	6	10.3873	0.5085	1.8777	3.5269	2.22E+01	5.944	29.4686	22.5742	9.43472	101.75218
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	7	10.3651	0.5228	1.8216	3.526	8.73E+00	6.934	29.4693	22.5784	9.43734	101.73115
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	8	10.3578	0.4832	1.7378	3.5188	3.80E+00	7.925	29.4697	22.58	9.41707	101.49644
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	9	10.3555	0.4866	1.6899	3.5185	1.98E+00	8.915	29.4704	22.5809	9.41759	101.4973
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	10	10.3406	0.4879	1.7129	3.5164	8.59E-01	9.906	29.4705	22.5834	9.41534	101.43969
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	11	10.3349	0.4766	1.6486	3.5139	4.10E-01	10.896	29.4712	22.5848	9.40937	101.36315
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	12	10.3171	0.4663	1.6393	3.5096	1.72E-01	11.887	29.4755	22.5911	9.40035	101.22884
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	13	10.3102	0.464	1.5645	3.5083	9.86E-02	12.878	29.4768	22.5933	9.39872	101.19687
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	14	10.2965	0.4516	1.5649	3.5063	7.15E-02	13.868	29.4882	22.6044	9.39548	101.13854
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	15	10.2863	0.4318	1.4398	3.5062	5.93E-02	14.859	29.5005	22.6156	9.39756	101.14595
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	16	10.2786	0.4384	1.445	3.5067	5.72E-02	15.849	29.517	22.6298	9.40106	101.17685
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	17	10.2776	0.4363	1.4912	3.5084	5.36E-02	16.84	29.5291	22.6394	9.40735	101.25026
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	18	10.2775	0.4431	1.4643	3.5087	5.37E-02	17.83	29.5285	22.639	9.40967	101.27444
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	19	10.2776	0.4451	1.4128	3.5082	5.44E-02	18.821	29.5296	22.6398	9.40931	101.27168
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	20	10.2767	0.4326	1.4352	3.5115	5.40E-02	19.811	29.5346	22.6438	9.42097	101.39843
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	21	10.2735	0.4348	1.4742	3.5136	5.42E-02	20.802	29.5517	22.6577	9.42886	101.48701
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	22	10.2725	0.4407	1.4726	3.515	5.49E-02	21.792	29.5693	22.6716	9.4337	101.5482
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	23	10.2681	0.437	1.5542	3.5176	5.47E-02	22.783	29.6017	22.6976	9.4422	101.65073
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	24	10.2359	0.4496	1.4695	3.5207	5.60E-02	23.773	29.6585	22.747	9.45679	101.77201
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	25	10.1559	0.4477	1.3911	3.5237	5.74E-02	24.764	29.7771	22.8524	9.47694	101.88484
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	26	10.0653	0.4573	1.4244	3.523	5.75E-02	25.754	29.9068	22.9681	9.4863	101.86452
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	27	9.9899	0.4746	1.2896	3.5227	5.70E-02	26.745	29.9903	23.0453	9.49686	101.86132
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	28	9.9037	0.4712	0.9651	3.5231	5.74E-02	27.735	30.088	23.1352	9.51114	101.88249
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	29	9.8893	0.5058	0.8998	3.5265	5.68E-02	28.726	30.0999	23.1468	9.52568	102.01349
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	30	9.8953	0.5073	0.8193	3.5275	5.75E-02	29.716	30.0931	23.1406	9.52945	102.06283
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	31	9.9044	0.5164	0.8551	3.526	5.74E-02	30.707	30.0825	23.1308	9.52483	102.02708
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	32	9.8969	0.5097	0.8989	3.5248	5.74E-02	31.697	30.0907	23.1385	9.52316	101.99751
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	33	9.8701	0.4995	0.8622	3.5256	5.72E-02	32.688	30.119	23.1647	9.53079	102.03678
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	34	9.8585	0.5069	0.792	3.5254	5.77E-02	33.678	30.1309	23.176	9.53291	102.04097
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	35	9.8557	0.5155	0.8021	3.5251	5.78E-02	34.668	30.1337	23.1786	9.53389	102.04679
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	36	9.8538	0.4958	0.8298	3.5213	5.68E-02	35.659	30.1356	23.1804	9.52303	101.92737
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	37	9.8411	0.5088	0.6532	3.5218	5.79E-02	36.65	30.1478	23.192	9.52756	101.95511
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	38	9.8296	0.515	0.6294	3.5212	5.78E-02	37.64	30.161	23.2041	9.52873	101.94986
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	39	9.8273	0.5027	0.7026	3.5217	5.78E-02	38.63	30.1631	23.2061	9.53173	101.97837
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	40	9.8291	0.5245	0.7563	3.5216	5.78E-02	39.621	30.16	23.2034	9.53265	101.99029
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	41	9.8255	0.5091	0.6157	3.5209	5.80E-02	40.611	30.1647	23.2077	9.53208	101.97883
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	42	9.8251	0.5056	0.6261	3.5212	5.83E-02	41.602	30.1645	23.2076	9.53442	102.00284
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	43	9.8248	0.5026	0.631	3.5213	5.84E-02	42.592	30.1646	23.2078	9.53614	102.02068
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	44	9.8256	0.5164	0.681	3.5187	5.74E-02	43.582	30.1635	23.2068	9.52871	101.94243
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	45	9.8257	0.5024	0.5924	3.518	5.83E-02	44.573	30.163	23.2064	9.52793	101.93389
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	46	9.8268	0.5319	0.6709	3.5166	5.78E-02	45.563	30.1628	23.2061	9.52427	101.89724
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	47	9.8267	0.5104	0.6859	3.5149	5.76E-02	46.553	30.1623	23.2058	9.51994	101.85026
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	48	9.8256	0.5207	0.6692	3.515	5.84E-02	47.544	30.1636	23.2069	9.52193	101.86987
13	8	C	7/13/2006	15:48	-152.438333	59.87333	54	49	9.8218	0.5048	0.6212	3.5163	5.96E-02	48.535	30.1669	23.2101	9.52804	101.92882
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	1	9.375	0.612	2.876	3.4336	4.87E+02	0.991	30.0272	23.173	9.30099	98.36571
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	2	9.3486	0.5865	3.7504	3.0778	1.60E+02	1.981	31.6664	24.4547	8.05016	86.03044
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	3	9.3332	0.5973	3.8047	3.2023	8.04E+01	2.972	31.6157	24.4175	8.46093	90.36107
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	4	9.326	0.5109	3.7858	3.297	1.02E+02	3.962	31.6195	24.4216	8.77107	93.6598
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	5	9.3192	0.4712	3.7826	3.3753	1.13E+02	4.953	31.6044	24.4109	9.02882	96.38839
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	6	9.3178	0.5066	3.7868	3.371	1.02E+02	5.944	31.6026	24.4097	9.01665	96.25444
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	7	9.3191	0.2979	3.7898	3.3702	9.48E+01	6.934	31.6034	24.4102	9.01471	96.23704
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	8	9.3201	0.2699	3.7917	3.3855	7.57E+01	7.925	31.6035	24.4101	9.06548	96.78109
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	9	9.3175	0.2672	3.7852	3.4025	7.10E+01	8.915	31.6024	24.4097	9.12282	97.38708
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	10	9.3162	0.2733	3.7848	3.4252	5.76E+01	9.906	31.6024	24.41	9.19804	98.18712
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	11	9.3147	0.2751	3.7854	3.4553	5.31E+01	10.896	31.6005	24.4087	9.29763	99.24574
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	12	9.3147	0.271	3.7931	3.4786	4.49E+01	11.887	31.5984	24.407	9.37502	100.07041
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	13	9.3152	0.2861	3.7339	3.4963	3.90E+01	12.877	31.5979	24.4066	9.43368	100.69725
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	14	9.3148	0.3152	3.7657	3.5127	3.14E+01	13.868	31.5962	24.4053	9.48858	101.28136
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	15	9.3155	0.3205	3.7888	3.5121	2.77E+01	14.859	31.5963	24.4054	9.4878	101.2747
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	16	9.3133	0.3164	3.789	3.5162	2.46E+01	15.849	31.5961	24.4056	9.50294	101.43108
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	17	9.3095	0.2956	3.7893	3.5202	2.02E+01	16.84	31.5958	24.4059	9.51809	101.58401
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	18	9.3084	0.3161	3.7873	3.5189	1.68E+01	17.831	31.5962	24.4065	9.51508	101.54961
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	19	9.3034	0.3143	3.7714	3.5196	1.45E+01	18.821	31.5959	24.407	9.51973	101.58769
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	20	9.3017	0.3412	3.7768	3.5208	1.29E+01	19.812	31.5962	24.4075	9.52534	101.6439
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	21	9.2995	0.3029	3.7786	3.5208	1.09E+01	20.802	31.5964	24.408	9.52721	101.65892
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	22	9.2978	0.3059	3.7711	3.5209	9.37E+00	21.792	31.5966	24.4085	9.52902	101.67463
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	23	9.2965	0.3015	3.7634	3.5226	8.18E+00	22.783	31.5962	24.4084	9.53602	101.74617
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	24	9.2964	0.3211	3.762	3.5226	7.06E+00	23.773	31.5964	24.4086	9.53757	101.76251
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	25	9.2964	0.3253	3.7724	3.5215	6.08E+00	24.764	31.5966	24.4087	9.53522	101.73747
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	26	9.2961	0.3329	3.7826	3.5182	5.12E+00	25.754	31.5964	24.4086	9.5257	101.63504
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	27	9.296	0.3259	3.7639	3.5191	4.29E+00	26.745	31.5964	24.4087	9.52989	101.67958
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	28	9.2961	0.3356	3.7709	3.5191	3.77E+00	27.735	31.5962	24.4085	9.53114	101.693
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	29	9.2963	0.3322	3.7733	3.5198	3.31E+00	28.726	31.5957	24.4081	9.53483	101.73267
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	30	9.2965	0.3118	3.7819	3.5192	2.81E+00	29.716	31.5965	24.4087	9.53398	101.72431
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	31	9.2973	0.3481	3.7693	3.5188	2.36E+00	30.707	31.5961	24.4083	9.53397	101.72571
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	32	9.2984	0.34	3.7687	3.5218	2.03E+00	31.697	31.5963	24.4083	9.54481	101.8442
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	33	9.3	0.3285	3.7718	3.5231	1.80E+00	32.687	31.5961	24.4079	9.55002	101.90327
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	34	9.3	0.3196	3.7767	3.5245	1.53E+00	33.678	31.5959	24.4078	9.55583	101.96533
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	35	9.2987	0.3148	3.7764	3.5251	1.34E+00	34.668	31.5964	24.4083	9.55926	101.99903
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	36	9.2993	0.3392	3.7769	3.5225	1.16E+00	35.659	31.5959	24.4079	9.55217	101.9245
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	37	9.3004	0.3463	3.7759	3.5197	9.99E-01	36.649	31.5961	24.4079	9.54389	101.83883
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	38	9.3004	0.3331	3.773	3.5221	8.80E-01	37.64	31.596	24.4078	9.55299	101.93577
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	39	9.3002	0.3717	3.7852	3.5252	7.53E-01	38.63	31.5968	24.4085	9.56451	102.05879
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	40	9.3014	0.3308	3.7826	3.5236	6.45E-01	39.621	31.5959	24.4077	9.56039	102.01715
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	41	9.3008	0.3418	3.7728	3.5222	5.73E-01	40.611	31.596	24.4079	9.5573	101.98272
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	42	9.3002	0.3472	3.7773	3.5189	4.95E-01	41.601	31.5963	24.4082	9.54762	101.8782
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	43	9.2981	0.3359	3.7452	3.518	4.20E-01	42.592	31.5966	24.4087	9.54666	101.86333
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	44	9.2978	0.3241	3.7448	3.5176	3.70E-01	43.582	31.596	24.4083	9.54672	101.86309
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	45	9.2978	0.3625	3.7554	3.514	3.17E-01	44.573	31.5959	24.4083	9.53626	101.75133
15	4	C	7/15/2006	9:21	-152.151667	59.825	48	46	9.2981	0.3372	3.7452	3.512	2.72E-01	45.563	31.5961	24.4084	9.53077	101.69367
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	2	9.5103	0.3613	3.7472	3.5242	2.06E+02	1.981	31.2867	24.1326	9.48941	101.53365
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	3	9.4879	0.3598	3.741	3.5282	1.70E+02	2.972	31.2982	24.1452	9.50732	101.68193
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	4	9.4738	0.3772	3.74	3.5263	1.38E+02	3.963	31.3114	24.1577	9.50477	101.63122
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	5	9.4594	0.363	3.7442	3.5251	1.18E+02	4.953	31.3282	24.1731	9.50402	101.60135
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	6	9.4465	0.3912	3.7608	3.5258	1.01E+02	5.944	31.3443	24.1878	9.50924	101.63828
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	7	9.4373	0.41	3.7647	3.5261	8.50E+01	6.935	31.357	24.1991	9.51259	101.66127
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	8	9.4283	0.3997	3.7619	3.5258	7.28E+01	7.925	31.3693	24.2102	9.51388	101.66258
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	9	9.4196	0.4316	3.7662	3.5252	6.25E+01	8.915	31.3821	24.2216	9.5143	101.65545
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	10	9.4125	0.4171	3.76	3.5237	5.35E+01	9.906	31.3929	24.2311	9.51165	101.61823
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	11	9.4044	0.4082	3.7781	3.5251	4.57E+01	10.896	31.406	24.2426	9.51821	101.67835
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	12	9.3941	0.4321	3.7536	3.5239	3.92E+01	11.887	31.4244	24.2587	9.51674	101.6511
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	13	9.384	0.3892	3.7859	3.5235	3.40E+01	12.878	31.4435	24.2752	9.51733	101.64679
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	14	9.3776	0.3878	3.8076	3.5235	2.97E+01	13.868	31.4564	24.2862	9.51918	101.66027
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	15	9.3701	0.4088	3.8123	3.5227	2.56E+01	14.859	31.4721	24.2997	9.51844	101.64555
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	16	9.3653	0.3902	3.798	3.5224	2.18E+01	15.849	31.4827	24.3088	9.5191	101.64859
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	17	9.3588	0.3665	3.811	3.5226	1.93E+01	16.84	31.499	24.3226	9.5215	101.6699
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	18	9.3519	0.3709	3.8122	3.5227	1.70E+01	17.83	31.5167	24.3375	9.5235	101.68697
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	19	9.3469	0.3524	3.8251	3.5248	1.46E+01	18.821	31.5307	24.3492	9.53182	101.77353
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	20	9.3445	0.3407	3.8482	3.5241	1.27E+01	19.811	31.5387	24.3559	9.53094	101.76381
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	21	9.3423	0.3492	3.8314	3.524	1.10E+01	20.802	31.5454	24.3614	9.53172	101.7716
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	22	9.3407	0.3298	3.8414	3.5253	9.58E+00	21.792	31.5523	24.3671	9.53713	101.83024
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	23	9.3402	0.3268	3.8546	3.5256	8.30E+00	22.783	31.5561	24.3702	9.5395	101.85682
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	24	9.3408	0.3163	3.8464	3.5265	7.16E+00	23.774	31.565	24.3771	9.54289	101.90017
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	25	9.3412	0.3362	3.8402	3.5262	6.29E+00	24.764	31.5693	24.3804	9.54304	101.90539
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	26	9.3412	0.3381	3.8488	3.525	5.48E+00	25.755	31.5732	24.3835	9.53992	101.87471
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	27	9.341	0.3396	3.8355	3.525	4.79E+00	26.745	31.5757	24.3854	9.54121	101.88957
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	28	9.3404	0.3477	3.8428	3.5237	4.21E+00	27.735	31.5801	24.389	9.53818	101.85866
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	29	9.3362	0.3318	3.8391	3.523	3.64E+00	28.725	31.5907	24.398	9.5374	101.84779
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	30	9.3337	0.3406	3.8437	3.5225	3.19E+00	29.716	31.5963	24.4027	9.53729	101.84459
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	31	9.3327	0.3393	3.8423	3.5207	2.80E+00	30.707	31.5987	24.4047	9.53256	101.79318
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	32	9.3298	0.3316	3.8445	3.5192	2.44E+00	31.697	31.6036	24.4091	9.52947	101.75676
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	33	9.3292	0.3415	3.8338	3.5186	2.12E+00	32.688	31.6041	24.4096	9.52868	101.74732
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	34	9.3294	0.3222	3.8425	3.5181	1.86E+00	33.678	31.6041	24.4096	9.52822	101.74297
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	35	9.3292	0.3353	3.839	3.5167	1.60E+00	34.669	31.6043	24.4098	9.52527	101.71102
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	36	9.3287	0.3252	3.8331	3.5171	1.40E+00	35.659	31.6053	24.4107	9.52789	101.7386
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	37	9.3288	0.3583	3.8376	3.5165	1.22E+00	36.649	31.6048	24.4103	9.52696	101.72849
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	38	9.3283	0.3374	3.8361	3.5161	1.06E+00	37.64	31.6055	24.4109	9.52704	101.72857
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	39	9.328	0.3265	3.8366	3.517	9.19E-01	38.63	31.6058	24.4112	9.53124	101.77312
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	40	9.328	0.356	3.8272	3.5168	8.01E-01	39.621	31.6063	24.4116	9.53207	101.78227
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	41	9.3281	0.3404	3.8284	3.5146	6.91E-01	40.611	31.6057	24.4112	9.52623	101.71974
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	42	9.3286	0.3461	3.8227	3.5121	6.07E-01	41.601	31.6056	24.411	9.51914	101.64503
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	43	9.3283	0.3466	3.824	3.5105	5.22E-01	42.592	31.6057	24.4111	9.51533	101.60381
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	44	9.3284	0.3305	3.8228	3.5118	4.56E-01	43.582	31.606	24.4114	9.52064	101.66091
16	4	C	7/16/2006	10:40	-152.151667	59.825	48	45	9.3329	0.3718	3.7936	3.5038	3.48E-01	44.573	31.6057	24.4105	9.49504	101.39778
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	2	9.8195	0.3626	3.4307	3.4705	1.98E+02	1.981	30.9826	23.846	9.27145	99.69212
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	3	9.7283	0.3552	3.5447	3.5381	1.59E+02	2.972	31.0712	23.9298	9.50399	102.04607
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	4	9.7261	0.3646	3.5648	3.5307	1.32E+02	3.962	31.0797	23.9367	9.48144	101.80366
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	5	9.7162	0.3674	3.5832	3.5312	1.10E+02	4.953	31.0985	23.953	9.48525	101.83425
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	6	9.7068	0.3648	3.593	3.53	9.37E+01	5.943	31.1132	23.9661	9.48345	101.8033
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	7	9.6776	0.3879	3.5753	3.5288	7.78E+01	6.934	31.1411	23.9925	9.48528	101.77479
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	8	9.6609	0.3953	3.5977	3.5264	6.56E+01	7.925	31.1516	24.0033	9.4815	101.70322
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	9	9.651	0.3975	3.637	3.5227	5.56E+01	8.915	31.1644	24.0149	9.47202	101.5872
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	10	9.6363	0.3882	3.6515	3.5216	4.68E+01	9.906	31.1783	24.0281	9.47187	101.56151
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	11	9.6026	0.3802	3.6546	3.52	3.99E+01	10.896	31.1967	24.0479	9.47389	101.51853
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	12	9.5782	0.3904	3.665	3.5201	3.40E+01	11.887	31.2084	24.0609	9.4797	101.53305
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	13	9.5573	0.4444	3.6986	3.5188	2.90E+01	12.878	31.2189	24.0724	9.48019	101.49773
16	5	C	7/16/2006	11:45	-152.225	59.836667	68	14	9.5437	0.4008	3.6982	3.5182	2.47E+01	13.868	31.2254	24.0796	9.4821	101.49149
